date,product_code,product,variant,sold_quantity,gross_price_per_item,gross_price_total
2021-06-01,A2620150601,"AQ Qwerty Ms","Standard 1",320,14.9013,4768.4160
2021-08-01,A2620150601,"AQ Qwerty Ms","Standard 1",458,14.9013,6824.7954
2020-09-01,A2620150602,"AQ Qwerty Ms","Standard 2",664,15.8102,10497.9728
2020-10-01,A2620150602,"AQ Qwerty Ms","Standard 2",1176,15.8102,18592.7952
2020-12-01,A2620150602,"AQ Qwerty Ms","Standard 2",1584,15.8102,25043.3568
2021-01-01,A2620150602,"AQ Qwerty Ms","Standard 2",659,15.8102,10418.9218
2021-02-01,A2620150602,"AQ Qwerty Ms","Standard 2",183,15.8102,2893.2666
2021-04-01,A2620150602,"AQ Qwerty Ms","Standard 2",343,15.8102,5422.8986
2021-05-01,A2620150602,"AQ Qwerty Ms","Standard 2",112,15.8102,1770.7424
2021-06-01,A2620150602,"AQ Qwerty Ms","Standard 2",480,15.8102,7588.8960
2021-08-01,A2620150602,"AQ Qwerty Ms","Standard 2",139,15.8102,2197.6178
2020-09-01,A2620150603,"AQ Qwerty Ms","Plus 1",915,15.9792,14620.9680
2020-10-01,A2620150603,"AQ Qwerty Ms","Plus 1",138,15.9792,2205.1296
2020-12-01,A2620150603,"AQ Qwerty Ms","Plus 1",1269,15.9792,20277.6048
2021-01-01,A2620150603,"AQ Qwerty Ms","Plus 1",578,15.9792,9235.9776
2021-02-01,A2620150603,"AQ Qwerty Ms","Plus 1",218,15.9792,3483.4656
2021-04-01,A2620150603,"AQ Qwerty Ms","Plus 1",428,15.9792,6839.0976
2021-05-01,A2620150603,"AQ Qwerty Ms","Plus 1",470,15.9792,7510.2240
2021-06-01,A2620150603,"AQ Qwerty Ms","Plus 1",996,15.9792,15915.2832
2021-08-01,A2620150603,"AQ Qwerty Ms","Plus 1",755,15.9792,12064.2960
2020-09-01,A2620150604,"AQ Qwerty Ms","Plus 2",433,16.5491,7165.7603
2020-10-01,A2620150604,"AQ Qwerty Ms","Plus 2",884,16.5491,14629.4044
2020-12-01,A2620150604,"AQ Qwerty Ms","Plus 2",726,16.5491,12014.6466
2021-01-01,A2620150604,"AQ Qwerty Ms","Plus 2",813,16.5491,13454.4183
2021-02-01,A2620150604,"AQ Qwerty Ms","Plus 2",686,16.5491,11352.6826
2021-04-01,A2620150604,"AQ Qwerty Ms","Plus 2",572,16.5491,9466.0852
2021-05-01,A2620150604,"AQ Qwerty Ms","Plus 2",757,16.5491,12527.6687
2021-06-01,A2620150604,"AQ Qwerty Ms","Plus 2",971,16.5491,16069.1761
2021-08-01,A2620150604,"AQ Qwerty Ms","Plus 2",772,16.5491,12775.9052
2020-09-01,A2620150605,"AQ Qwerty Ms","Premium 1",200,16.5882,3317.6400
2020-10-01,A2620150605,"AQ Qwerty Ms","Premium 1",1136,16.5882,18844.1952
2020-12-01,A2620150605,"AQ Qwerty Ms","Premium 1",318,16.5882,5275.0476
2021-01-01,A2620150605,"AQ Qwerty Ms","Premium 1",676,16.5882,11213.6232
2021-02-01,A2620150605,"AQ Qwerty Ms","Premium 1",302,16.5882,5009.6364
2021-04-01,A2620150605,"AQ Qwerty Ms","Premium 1",266,16.5882,4412.4612
2021-05-01,A2620150605,"AQ Qwerty Ms","Premium 1",501,16.5882,8310.6882
2021-06-01,A2620150605,"AQ Qwerty Ms","Premium 1",256,16.5882,4246.5792
2021-08-01,A2620150605,"AQ Qwerty Ms","Premium 1",603,16.5882,10002.6846
2020-09-01,A2620150606,"AQ Qwerty Ms","Premium 2",688,16.7850,11548.0800
2020-10-01,A2620150606,"AQ Qwerty Ms","Premium 2",1071,16.7850,17976.7350
2020-12-01,A2620150606,"AQ Qwerty Ms","Premium 2",651,16.7850,10927.0350
2021-01-01,A2620150606,"AQ Qwerty Ms","Premium 2",387,16.7850,6495.7950
2021-02-01,A2620150606,"AQ Qwerty Ms","Premium 2",347,16.7850,5824.3950
2021-04-01,A2620150606,"AQ Qwerty Ms","Premium 2",327,16.7850,5488.6950
2021-05-01,A2620150606,"AQ Qwerty Ms","Premium 2",512,16.7850,8593.9200
2021-06-01,A2620150606,"AQ Qwerty Ms","Premium 2",626,16.7850,10507.4100
2021-08-01,A2620150606,"AQ Qwerty Ms","Premium 2",992,16.7850,16650.7200
2020-09-01,A2720150701,"AQ Trigger Ms","Standard 1",822,17.0917,14049.3774
2020-10-01,A2720150701,"AQ Trigger Ms","Standard 1",1236,17.0917,21125.3412
2020-12-01,A2720150701,"AQ Trigger Ms","Standard 1",565,17.0917,9656.8105
2021-01-01,A2720150701,"AQ Trigger Ms","Standard 1",722,17.0917,12340.2074
2021-02-01,A2720150701,"AQ Trigger Ms","Standard 1",560,17.0917,9571.3520
2021-04-01,A2720150701,"AQ Trigger Ms","Standard 1",239,17.0917,4084.9163
2021-05-01,A2720150701,"AQ Trigger Ms","Standard 1",921,17.0917,15741.4557
2021-06-01,A2720150701,"AQ Trigger Ms","Standard 1",391,17.0917,6682.8547
2021-08-01,A2720150701,"AQ Trigger Ms","Standard 1",817,17.0917,13963.9189
2020-09-01,A2721150702,"AQ Trigger Ms","Standard 2",171,17.2368,2947.4928
2020-10-01,A2721150702,"AQ Trigger Ms","Standard 2",276,17.2368,4757.3568
2020-12-01,A2721150702,"AQ Trigger Ms","Standard 2",1501,17.2368,25872.4368
2021-01-01,A2721150702,"AQ Trigger Ms","Standard 2",200,17.2368,3447.3600
2021-02-01,A2721150702,"AQ Trigger Ms","Standard 2",137,17.2368,2361.4416
2021-04-01,A2721150702,"AQ Trigger Ms","Standard 2",370,17.2368,6377.6160
2021-05-01,A2721150702,"AQ Trigger Ms","Standard 2",632,17.2368,10893.6576
2021-06-01,A2721150702,"AQ Trigger Ms","Standard 2",811,17.2368,13979.0448
2021-08-01,A2721150702,"AQ Trigger Ms","Standard 2",795,17.2368,13703.2560
2020-09-01,A2721150703,"AQ Trigger Ms","Plus 1",331,16.9353,5605.5843
2020-10-01,A2721150703,"AQ Trigger Ms","Plus 1",1090,16.9353,18459.4770
2020-12-01,A2721150703,"AQ Trigger Ms","Plus 1",970,16.9353,16427.2410
2021-01-01,A2721150703,"AQ Trigger Ms","Plus 1",842,16.9353,14259.5226
2021-02-01,A2721150703,"AQ Trigger Ms","Plus 1",788,16.9353,13345.0164
2021-04-01,A2721150703,"AQ Trigger Ms","Plus 1",782,16.9353,13243.4046
2021-05-01,A2721150703,"AQ Trigger Ms","Plus 1",139,16.9353,2354.0067
2021-06-01,A2721150703,"AQ Trigger Ms","Plus 1",553,16.9353,9365.2209
2021-08-01,A2721150703,"AQ Trigger Ms","Plus 1",125,16.9353,2116.9125
2020-09-01,A2721150704,"AQ Trigger Ms","Plus 2",472,19.5860,9244.5920
2020-10-01,A2721150704,"AQ Trigger Ms","Plus 2",560,19.5860,10968.1600
2020-12-01,A2721150704,"AQ Trigger Ms","Plus 2",977,19.5860,19135.5220
2021-01-01,A2721150704,"AQ Trigger Ms","Plus 2",807,19.5860,15805.9020
2021-02-01,A2721150704,"AQ Trigger Ms","Plus 2",701,19.5860,13729.7860
2021-04-01,A2721150704,"AQ Trigger Ms","Plus 2",156,19.5860,3055.4160
2021-05-01,A2721150704,"AQ Trigger Ms","Plus 2",838,19.5860,16413.0680
2021-06-01,A2721150704,"AQ Trigger Ms","Plus 2",942,19.5860,18450.0120
2021-08-01,A2721150704,"AQ Trigger Ms","Plus 2",235,19.5860,4602.7100
2020-09-01,A2721150705,"AQ Trigger Ms","Premium 1",1021,19.4042,19811.6882
2020-10-01,A2721150705,"AQ Trigger Ms","Premium 1",654,19.4042,12690.3468
2020-12-01,A2721150705,"AQ Trigger Ms","Premium 1",464,19.4042,9003.5488
2021-01-01,A2721150705,"AQ Trigger Ms","Premium 1",1038,19.4042,20141.5596
2021-02-01,A2721150705,"AQ Trigger Ms","Premium 1",166,19.4042,3221.0972
2021-04-01,A2721150705,"AQ Trigger Ms","Premium 1",599,19.4042,11623.1158
2021-05-01,A2721150705,"AQ Trigger Ms","Premium 1",599,19.4042,11623.1158
2021-06-01,A2721150705,"AQ Trigger Ms","Premium 1",734,19.4042,14242.6828
2021-08-01,A2721150705,"AQ Trigger Ms","Premium 1",146,19.4042,2833.0132
2020-09-01,A2721150706,"AQ Trigger Ms","Premium 2",404,20.0537,8101.6948
2020-10-01,A2721150706,"AQ Trigger Ms","Premium 2",241,20.0537,4832.9417
2020-12-01,A2721150706,"AQ Trigger Ms","Premium 2",573,20.0537,11490.7701
2021-01-01,A2721150706,"AQ Trigger Ms","Premium 2",231,20.0537,4632.4047
2021-02-01,A2721150706,"AQ Trigger Ms","Premium 2",106,20.0537,2125.6922
2021-04-01,A2721150706,"AQ Trigger Ms","Premium 2",229,20.0537,4592.2973
2021-05-01,A2721150706,"AQ Trigger Ms","Premium 2",730,20.0537,14639.2010
2021-06-01,A2721150706,"AQ Trigger Ms","Premium 2",499,20.0537,10006.7963
2021-08-01,A2721150706,"AQ Trigger Ms","Premium 2",915,20.0537,18349.1355
2020-09-01,A2821150801,"AQ Lumina Ms","Standard 1",314,21.7118,6817.5052
2020-10-01,A2821150801,"AQ Lumina Ms","Standard 1",438,21.7118,9509.7684
2020-12-01,A2821150801,"AQ Lumina Ms","Standard 1",1142,21.7118,24794.8756
2021-01-01,A2821150801,"AQ Lumina Ms","Standard 1",129,21.7118,2800.8222
2021-02-01,A2821150801,"AQ Lumina Ms","Standard 1",938,21.7118,20365.6684
2021-04-01,A2821150801,"AQ Lumina Ms","Standard 1",283,21.7118,6144.4394
2021-05-01,A2821150801,"AQ Lumina Ms","Standard 1",649,21.7118,14090.9582
2021-06-01,A2821150801,"AQ Lumina Ms","Standard 1",582,21.7118,12636.2676
2021-08-01,A2821150801,"AQ Lumina Ms","Standard 1",214,21.7118,4646.3252
2020-09-01,A2918150101,"AQ Master wired x1","Standard 1",373,6.8991,2573.3643
2020-10-01,A2918150101,"AQ Master wired x1","Standard 1",757,6.8991,5222.6187
2020-12-01,A2918150101,"AQ Master wired x1","Standard 1",1568,6.8991,10817.7888
2021-01-01,A2918150101,"AQ Master wired x1","Standard 1",498,6.8991,3435.7518
2021-02-01,A2918150101,"AQ Master wired x1","Standard 1",326,6.8991,2249.1066
2021-04-01,A2918150101,"AQ Master wired x1","Standard 1",561,6.8991,3870.3951
2021-05-01,A2918150101,"AQ Master wired x1","Standard 1",864,6.8991,5960.8224
2021-06-01,A2918150101,"AQ Master wired x1","Standard 1",329,6.8991,2269.8039
2021-08-01,A2918150101,"AQ Master wired x1","Standard 1",561,6.8991,3870.3951
2020-09-01,A2918150102,"AQ Master wired x1","Standard 2",296,7.5979,2248.9784
2020-10-01,A2918150102,"AQ Master wired x1","Standard 2",849,7.5979,6450.6171
2020-12-01,A2918150102,"AQ Master wired x1","Standard 2",748,7.5979,5683.2292
2021-01-01,A2918150102,"AQ Master wired x1","Standard 2",769,7.5979,5842.7851
2021-02-01,A2918150102,"AQ Master wired x1","Standard 2",364,7.5979,2765.6356
2021-04-01,A2918150102,"AQ Master wired x1","Standard 2",130,7.5979,987.7270
2021-05-01,A2918150102,"AQ Master wired x1","Standard 2",662,7.5979,5029.8098
2021-06-01,A2918150102,"AQ Master wired x1","Standard 2",440,7.5979,3343.0760
2021-08-01,A2918150102,"AQ Master wired x1","Standard 2",206,7.5979,1565.1674
2020-09-01,A2918150103,"AQ Master wired x1","Plus 1",290,7.7693,2253.0970
2020-10-01,A2918150103,"AQ Master wired x1","Plus 1",247,7.7693,1919.0171
2020-12-01,A2918150103,"AQ Master wired x1","Plus 1",706,7.7693,5485.1258
2021-01-01,A2918150103,"AQ Master wired x1","Plus 1",234,7.7693,1818.0162
2021-02-01,A2918150103,"AQ Master wired x1","Plus 1",709,7.7693,5508.4337
2021-04-01,A2918150103,"AQ Master wired x1","Plus 1",648,7.7693,5034.5064
2021-05-01,A2918150103,"AQ Master wired x1","Plus 1",672,7.7693,5220.9696
2021-06-01,A2918150103,"AQ Master wired x1","Plus 1",854,7.7693,6634.9822
2021-08-01,A2918150103,"AQ Master wired x1","Plus 1",825,7.7693,6409.6725
2020-09-01,A2918150104,"AQ Master wired x1","Plus 2",239,8.9514,2139.3846
2020-10-01,A2918150104,"AQ Master wired x1","Plus 2",622,8.9514,5567.7708
2020-12-01,A2918150104,"AQ Master wired x1","Plus 2",1071,8.9514,9586.9494
2021-01-01,A2918150104,"AQ Master wired x1","Plus 2",535,8.9514,4788.9990
2021-02-01,A2918150104,"AQ Master wired x1","Plus 2",727,8.9514,6507.6678
2021-04-01,A2918150104,"AQ Master wired x1","Plus 2",699,8.9514,6257.0286
2021-05-01,A2918150104,"AQ Master wired x1","Plus 2",428,8.9514,3831.1992
2021-06-01,A2918150104,"AQ Master wired x1","Plus 2",194,8.9514,1736.5716
2021-08-01,A2918150104,"AQ Master wired x1","Plus 2",620,8.9514,5549.8680
2020-09-01,A2918150105,"AQ Master wired x1","Premium 1",364,9.4650,3445.2600
2020-10-01,A2918150105,"AQ Master wired x1","Premium 1",664,9.4650,6284.7600
2020-12-01,A2918150105,"AQ Master wired x1","Premium 1",1315,9.4650,12446.4750
2021-01-01,A2918150105,"AQ Master wired x1","Premium 1",727,9.4650,6881.0550
2021-02-01,A2918150105,"AQ Master wired x1","Premium 1",535,9.4650,5063.7750
2021-04-01,A2918150105,"AQ Master wired x1","Premium 1",730,9.4650,6909.4500
2021-05-01,A2918150105,"AQ Master wired x1","Premium 1",790,9.4650,7477.3500
2021-06-01,A2918150105,"AQ Master wired x1","Premium 1",410,9.4650,3880.6500
2021-08-01,A2918150105,"AQ Master wired x1","Premium 1",801,9.4650,7581.4650
2020-09-01,A2918150106,"AQ Master wired x1","Premium 2",602,10.4188,6272.1176
2020-10-01,A2918150106,"AQ Master wired x1","Premium 2",680,10.4188,7084.7840
2020-12-01,A2918150106,"AQ Master wired x1","Premium 2",627,10.4188,6532.5876
2021-01-01,A2918150106,"AQ Master wired x1","Premium 2",160,10.4188,1667.0080
2021-02-01,A2918150106,"AQ Master wired x1","Premium 2",519,10.4188,5407.3572
2021-04-01,A2918150106,"AQ Master wired x1","Premium 2",428,10.4188,4459.2464
2021-05-01,A2918150106,"AQ Master wired x1","Premium 2",774,10.4188,8064.1512
2021-06-01,A2918150106,"AQ Master wired x1","Premium 2",625,10.4188,6511.7500
2021-08-01,A2918150106,"AQ Master wired x1","Premium 2",692,10.4188,7209.8096
2020-09-01,A3018150201,"AQ Master wireless x1","Standard 1",649,10.7955,7006.2795
2020-10-01,A3018150201,"AQ Master wireless x1","Standard 1",650,10.7955,7017.0750
2020-12-01,A3018150201,"AQ Master wireless x1","Standard 1",1543,10.7955,16657.4565
2021-01-01,A3018150201,"AQ Master wireless x1","Standard 1",741,10.7955,7999.4655
2021-02-01,A3018150201,"AQ Master wireless x1","Standard 1",822,10.7955,8873.9010
2021-04-01,A3018150201,"AQ Master wireless x1","Standard 1",815,10.7955,8798.3325
2021-05-01,A3018150201,"AQ Master wireless x1","Standard 1",773,10.7955,8344.9215
2021-06-01,A3018150201,"AQ Master wireless x1","Standard 1",359,10.7955,3875.5845
2021-08-01,A3018150201,"AQ Master wireless x1","Standard 1",836,10.7955,9025.0380
2020-09-01,A3018150202,"AQ Master wireless x1","Standard 2",876,11.0524,9681.9024
2020-10-01,A3018150202,"AQ Master wireless x1","Standard 2",627,11.0524,6929.8548
2020-12-01,A3018150202,"AQ Master wireless x1","Standard 2",1498,11.0524,16556.4952
2021-01-01,A3018150202,"AQ Master wireless x1","Standard 2",794,11.0524,8775.6056
2021-02-01,A3018150202,"AQ Master wireless x1","Standard 2",788,11.0524,8709.2912
2021-04-01,A3018150202,"AQ Master wireless x1","Standard 2",667,11.0524,7371.9508
2021-05-01,A3018150202,"AQ Master wireless x1","Standard 2",516,11.0524,5703.0384
2021-06-01,A3018150202,"AQ Master wireless x1","Standard 2",292,11.0524,3227.3008
2021-08-01,A3018150202,"AQ Master wireless x1","Standard 2",385,11.0524,4255.1740
2020-09-01,A3018150203,"AQ Master wireless x1","Plus 1",635,12.3739,7857.4265
2020-10-01,A3018150203,"AQ Master wireless x1","Plus 1",856,12.3739,10592.0584
2020-12-01,A3018150203,"AQ Master wireless x1","Plus 1",431,12.3739,5333.1509
2021-01-01,A3018150203,"AQ Master wireless x1","Plus 1",706,12.3739,8735.9734
2021-02-01,A3018150203,"AQ Master wireless x1","Plus 1",808,12.3739,9998.1112
2021-04-01,A3018150203,"AQ Master wireless x1","Plus 1",385,12.3739,4763.9515
2021-05-01,A3018150203,"AQ Master wireless x1","Plus 1",855,12.3739,10579.6845
2021-06-01,A3018150203,"AQ Master wireless x1","Plus 1",850,12.3739,10517.8150
2021-08-01,A3018150203,"AQ Master wireless x1","Plus 1",312,12.3739,3860.6568
2020-09-01,A3019150204,"AQ Master wireless x1","Plus 2",202,11.6011,2343.4222
2020-10-01,A3019150204,"AQ Master wireless x1","Plus 2",888,11.6011,10301.7768
2020-12-01,A3019150204,"AQ Master wireless x1","Plus 2",1324,11.6011,15359.8564
2021-01-01,A3019150204,"AQ Master wireless x1","Plus 2",572,11.6011,6635.8292
2021-02-01,A3019150204,"AQ Master wireless x1","Plus 2",95,11.6011,1102.1045
2021-04-01,A3019150204,"AQ Master wireless x1","Plus 2",544,11.6011,6310.9984
2021-05-01,A3019150204,"AQ Master wireless x1","Plus 2",806,11.6011,9350.4866
2021-06-01,A3019150204,"AQ Master wireless x1","Plus 2",514,11.6011,5962.9654
2021-08-01,A3019150204,"AQ Master wireless x1","Plus 2",741,11.6011,8596.4151
2020-09-01,A3019150205,"AQ Master wireless x1","Premium 1",260,12.0509,3133.2340
2020-10-01,A3019150205,"AQ Master wireless x1","Premium 1",696,12.0509,8387.4264
2020-12-01,A3019150205,"AQ Master wireless x1","Premium 1",1236,12.0509,14894.9124
2021-01-01,A3019150205,"AQ Master wireless x1","Premium 1",400,12.0509,4820.3600
2021-02-01,A3019150205,"AQ Master wireless x1","Premium 1",563,12.0509,6784.6567
2021-04-01,A3019150205,"AQ Master wireless x1","Premium 1",377,12.0509,4543.1893
2021-05-01,A3019150205,"AQ Master wireless x1","Premium 1",859,12.0509,10351.7231
2021-06-01,A3019150205,"AQ Master wireless x1","Premium 1",414,12.0509,4989.0726
2021-08-01,A3019150205,"AQ Master wireless x1","Premium 1",319,12.0509,3844.2371
2020-09-01,A3019150206,"AQ Master wireless x1","Premium 2",266,13.0018,3458.4788
2020-10-01,A3019150206,"AQ Master wireless x1","Premium 2",288,13.0018,3744.5184
2020-12-01,A3019150206,"AQ Master wireless x1","Premium 2",348,13.0018,4524.6264
2021-01-01,A3019150206,"AQ Master wireless x1","Premium 2",591,13.0018,7684.0638
2021-02-01,A3019150206,"AQ Master wireless x1","Premium 2",644,13.0018,8373.1592
2021-04-01,A3019150206,"AQ Master wireless x1","Premium 2",320,13.0018,4160.5760
2021-05-01,A3019150206,"AQ Master wireless x1","Premium 2",158,13.0018,2054.2844
2021-06-01,A3019150206,"AQ Master wireless x1","Premium 2",356,13.0018,4628.6408
2021-08-01,A3019150206,"AQ Master wireless x1","Premium 2",720,13.0018,9361.2960
2020-09-01,A3119150301,"AQ Gamers ","Standard 1",560,13.5061,7563.4160
2020-10-01,A3119150301,"AQ Gamers ","Standard 1",1085,13.5061,14654.1185
2020-12-01,A3119150301,"AQ Gamers ","Standard 1",247,13.5061,3336.0067
2021-01-01,A3119150301,"AQ Gamers ","Standard 1",222,13.5061,2998.3542
2021-02-01,A3119150301,"AQ Gamers ","Standard 1",565,13.5061,7630.9465
2021-04-01,A3119150301,"AQ Gamers ","Standard 1",208,13.5061,2809.2688
2021-05-01,A3119150301,"AQ Gamers ","Standard 1",113,13.5061,1526.1893
2021-06-01,A3119150301,"AQ Gamers ","Standard 1",817,13.5061,11034.4837
2021-08-01,A3119150301,"AQ Gamers ","Standard 1",287,13.5061,3876.2507
2020-09-01,A3119150302,"AQ Gamers ","Standard 2",396,15.3071,6061.6116
2020-10-01,A3119150302,"AQ Gamers ","Standard 2",796,15.3071,12184.4516
2020-12-01,A3119150302,"AQ Gamers ","Standard 2",507,15.3071,7760.6997
2021-01-01,A3119150302,"AQ Gamers ","Standard 2",201,15.3071,3076.7271
2021-02-01,A3119150302,"AQ Gamers ","Standard 2",818,15.3071,12521.2078
2021-04-01,A3119150302,"AQ Gamers ","Standard 2",577,15.3071,8832.1967
2021-05-01,A3119150302,"AQ Gamers ","Standard 2",377,15.3071,5770.7767
2021-06-01,A3119150302,"AQ Gamers ","Standard 2",815,15.3071,12475.2865
2021-08-01,A3119150302,"AQ Gamers ","Standard 2",389,15.3071,5954.4619
2020-09-01,A3119150303,"AQ Gamers ","Plus 1",387,16.2407,6285.1509
2020-10-01,A3119150303,"AQ Gamers ","Plus 1",698,16.2407,11336.0086
2020-12-01,A3119150303,"AQ Gamers ","Plus 1",317,16.2407,5148.3019
2021-01-01,A3119150303,"AQ Gamers ","Plus 1",832,16.2407,13512.2624
2021-02-01,A3119150303,"AQ Gamers ","Plus 1",818,16.2407,13284.8926
2021-04-01,A3119150303,"AQ Gamers ","Plus 1",296,16.2407,4807.2472
2021-05-01,A3119150303,"AQ Gamers ","Plus 1",729,16.2407,11839.4703
2021-06-01,A3119150303,"AQ Gamers ","Plus 1",642,16.2407,10426.5294
2021-08-01,A3119150303,"AQ Gamers ","Plus 1",688,16.2407,11173.6016
2020-09-01,A3120150304,"AQ Gamers ","Plus 2",831,16.3792,13611.1152
2020-10-01,A3120150304,"AQ Gamers ","Plus 2",583,16.3792,9549.0736
2020-12-01,A3120150304,"AQ Gamers ","Plus 2",1384,16.3792,22668.8128
2021-01-01,A3120150304,"AQ Gamers ","Plus 2",264,16.3792,4324.1088
2021-02-01,A3120150304,"AQ Gamers ","Plus 2",225,16.3792,3685.3200
2021-04-01,A3120150304,"AQ Gamers ","Plus 2",419,16.3792,6862.8848
2021-05-01,A3120150304,"AQ Gamers ","Plus 2",345,16.3792,5650.8240
2021-06-01,A3120150304,"AQ Gamers ","Plus 2",593,16.3792,9712.8656
2021-08-01,A3120150304,"AQ Gamers ","Plus 2",736,16.3792,12055.0912
2020-09-01,A3120150305,"AQ Gamers ","Premium 1",609,16.3218,9939.9762
2020-10-01,A3120150305,"AQ Gamers ","Premium 1",888,16.3218,14493.7584
2020-12-01,A3120150305,"AQ Gamers ","Premium 1",681,16.3218,11115.1458
2021-01-01,A3120150305,"AQ Gamers ","Premium 1",699,16.3218,11408.9382
2021-02-01,A3120150305,"AQ Gamers ","Premium 1",649,16.3218,10592.8482
2021-04-01,A3120150305,"AQ Gamers ","Premium 1",357,16.3218,5826.8826
2021-05-01,A3120150305,"AQ Gamers ","Premium 1",315,16.3218,5141.3670
2021-06-01,A3120150305,"AQ Gamers ","Premium 1",840,16.3218,13710.3120
2021-08-01,A3120150305,"AQ Gamers ","Premium 1",118,16.3218,1925.9724
2020-09-01,A3120150306,"AQ Gamers ","Premium 2",194,19.3003,3744.2582
2020-10-01,A3120150306,"AQ Gamers ","Premium 2",746,19.3003,14398.0238
2020-12-01,A3120150306,"AQ Gamers ","Premium 2",744,19.3003,14359.4232
2021-01-01,A3120150306,"AQ Gamers ","Premium 2",118,19.3003,2277.4354
2021-02-01,A3120150306,"AQ Gamers ","Premium 2",588,19.3003,11348.5764
2021-04-01,A3120150306,"AQ Gamers ","Premium 2",444,19.3003,8569.3332
2021-05-01,A3120150306,"AQ Gamers ","Premium 2",708,19.3003,13664.6124
2021-06-01,A3120150306,"AQ Gamers ","Premium 2",736,19.3003,14205.0208
2021-08-01,A3120150306,"AQ Gamers ","Premium 2",486,19.3003,9379.9458
2020-09-01,A3220150401,"AQ Lite","Standard 1",197,18.4943,3643.3771
2020-10-01,A3220150401,"AQ Lite","Standard 1",851,18.4943,15738.6493
2020-12-01,A3220150401,"AQ Lite","Standard 1",1118,18.4943,20676.6274
2021-01-01,A3220150401,"AQ Lite","Standard 1",498,18.4943,9210.1614
2021-02-01,A3220150401,"AQ Lite","Standard 1",120,18.4943,2219.3160
2021-04-01,A3220150401,"AQ Lite","Standard 1",171,18.4943,3162.5253
2021-05-01,A3220150401,"AQ Lite","Standard 1",505,18.4943,9339.6215
2021-06-01,A3220150401,"AQ Lite","Standard 1",477,18.4943,8821.7811
2021-08-01,A3220150401,"AQ Lite","Standard 1",475,18.4943,8784.7925
2020-09-01,A3220150402,"AQ Lite","Standard 2",275,18.7947,5168.5425
2020-10-01,A3220150402,"AQ Lite","Standard 2",947,18.7947,17798.5809
2020-12-01,A3220150402,"AQ Lite","Standard 2",577,18.7947,10844.5419
2021-01-01,A3220150402,"AQ Lite","Standard 2",876,18.7947,16464.1572
2021-02-01,A3220150402,"AQ Lite","Standard 2",720,18.7947,13532.1840
2021-04-01,A3220150402,"AQ Lite","Standard 2",396,18.7947,7442.7012
2021-05-01,A3220150402,"AQ Lite","Standard 2",225,18.7947,4228.8075
2021-06-01,A3220150402,"AQ Lite","Standard 2",239,18.7947,4491.9333
2021-08-01,A3220150402,"AQ Lite","Standard 2",803,18.7947,15092.1441
2020-09-01,A3220150403,"AQ Lite","Plus 1",781,18.5844,14514.4164
2020-10-01,A3220150403,"AQ Lite","Plus 1",654,18.5844,12154.1976
2020-12-01,A3220150403,"AQ Lite","Plus 1",596,18.5844,11076.3024
2021-01-01,A3220150403,"AQ Lite","Plus 1",730,18.5844,13566.6120
2021-02-01,A3220150403,"AQ Lite","Plus 1",227,18.5844,4218.6588
2021-04-01,A3220150403,"AQ Lite","Plus 1",787,18.5844,14625.9228
2021-05-01,A3220150403,"AQ Lite","Plus 1",204,18.5844,3791.2176
2021-06-01,A3220150403,"AQ Lite","Plus 1",95,18.5844,1765.5180
2021-08-01,A3220150403,"AQ Lite","Plus 1",500,18.5844,9292.2000
